1;11.24568;4.96763;8.12448;8.60944;11.29670;9.92711;10.18928;8.31079;6.49665;6.62044;4.89142;10.29789;10.93057;6.07980;11.62403;10.66811;7.37278;5.43962;9.25080;12.00722;7.75081;9.86711;10.40511;6.54736;11.15787
1;11.46601;5.13894;8.07312;8.84511;11.99070;9.83715;11.78747;6.82286;11.45344;11.57405;4.38128;9.87970;10.72567;9.09694;10.66088;10.65480;5.41143;5.21781;11.14682;12.61718;5.82845;7.72931;10.91968;9.46046;11.84564
1;11.53201;5.34341;9.28397;9.60892;10.41462;9.15611;10.82836;6.82693;8.41261;8.43070;3.86196;10.54658;11.03570;6.80465;9.80156;10.94770;5.76792;5.31216;10.76654;11.91701;6.56117;8.20960;8.87077;7.20310;10.78553
1;10.93222;3.98914;8.02353;8.52093;12.09813;9.94736;11.50880;6.86208;11.02195;11.17931;3.64386;10.19433;10.18120;10.53785;10.67645;9.60868;4.91743;4.99594;10.29223;12.31153;5.45022;8.70325;10.12067;11.20389;11.66952
1;10.85051;5.29902;8.48148;8.90890;11.05757;9.85303;12.03738;6.89494;10.10953;10.39198;6.21568;10.70068;10.72958;9.32766;11.00073;11.69393;6.78437;5.09339;10.84027;12.01923;6.65234;7.14822;10.18336;10.07868;11.70881
1;10.62004;6.09529;8.46236;8.95565;11.61821;9.45230;12.10288;6.97172;10.13717;10.21053;5.35473;11.05149;10.35443;8.26249;11.03714;11.03452;6.65857;5.45269;11.46349;12.17607;6.31161;6.90418;10.01255;8.81841;11.75317
1;10.15841;5.48929;7.49562;8.18992;10.86895;10.05629;12.17867;5.99977;10.26059;9.95348;4.51286;10.57980;10.22855;7.83731;10.66390;11.19676;6.78359;4.74685;11.84743;12.02033;7.48760;7.51948;9.91198;7.92345;11.35210
1;10.99653;6.23688;8.33244;8.85449;11.29013;10.14092;11.79620;6.70625;10.19786;10.16189;5.10685;10.10890;10.71748;8.96993;10.52760;12.08969;6.17832;5.10685;10.60978;12.23648;5.89312;8.10852;9.91752;9.31243;11.32777
1;11.00757;6.18329;8.39090;8.55582;11.51245;10.10456;11.81054;6.83592;10.72907;10.71863;5.40156;10.87384;10.87170;9.72059;10.85449;11.46524;6.45730;5.81890;10.88445;12.14954;6.31759;7.41844;10.22359;9.85932;11.62662
1;11.06047;5.01748;8.85287;8.87566;11.51840;10.92060;12.05071;7.58699;10.90149;11.04346;3.16350;10.71463;10.68134;9.00815;11.13197;10.53579;5.20516;4.75382;11.57183;12.19352;6.43463;8.11213;10.67035;9.33262;11.93389
1;11.41061;5.36667;7.70750;8.26083;10.99305;9.49077;11.49292;6.43546;8.95280;8.91713;4.35755;10.01852;10.64746;6.98971;10.64200;10.71785;5.86419;5.11520;11.46450;12.24709;7.36440;8.10727;9.39930;6.68061;11.13505
1;11.12685;6.19928;8.73644;9.20367;12.04734;9.18708;11.71337;6.18051;9.32551;9.27931;5.03606;9.51229;10.58294;7.60600;10.17203;10.92486;6.68398;5.69265;10.42581;12.29203;7.05680;8.47090;10.20783;8.27594;11.55320
1;11.55557;5.92647;8.29935;8.64875;11.61792;10.30608;11.72552;6.29719;11.02761;11.13105;5.58075;10.49005;10.81678;10.18881;11.06581;5.92647;6.43863;5.84750;10.38334;12.04819;6.22091;7.85125;10.24082;10.86935;11.55875
1;10.81129;5.59066;6.65992;7.76971;11.47375;10.36075;11.58628;5.97820;9.91350;10.09482;4.74631;10.46050;10.90117;8.64972;9.81860;10.53224;6.59201;5.38163;11.00836;12.38495;7.46262;7.73863;9.71373;9.33302;10.67197
1;10.76204;4.73660;9.17547;9.40886;11.27227;9.92634;11.99772;6.41633;10.57840;10.72570;2.75275;10.73955;10.59752;9.71409;10.95777;11.19047;5.44593;4.84046;11.55266;12.46549;6.43313;7.42660;10.35753;9.75118;11.57988
1;10.80429;5.63140;8.42999;8.84065;10.90506;9.52493;11.64931;6.82515;9.76979;9.79536;5.87135;10.32709;10.78750;7.90165;10.75472;11.46540;6.79948;5.76951;11.29455;12.07107;6.48301;7.18309;9.07935;8.10360;11.24280
1;11.14677;6.05028;7.39099;8.05523;11.39780;10.13585;11.65781;7.09819;10.13034;10.17319;4.55949;9.96678;10.74184;8.27533;10.52765;11.49577;6.53450;4.54782;10.69845;11.89968;5.95233;8.43844;10.02280;8.50783;11.26575
1;11.94620;4.46597;8.22453;8.61754;11.44849;9.09866;12.27406;6.36159;9.98383;10.21111;5.07596;11.27883;10.94303;8.50184;10.87397;10.75096;7.71088;4.33342;10.82074;12.50234;5.97338;8.01770;10.55282;9.27780;11.72314
1;11.10098;5.53916;8.59731;8.80103;10.90313;8.85250;11.62598;7.25786;9.89227;10.14387;3.16189;9.87395;10.59238;7.85910;10.73374;11.96694;5.74416;5.22342;11.50738;11.99930;6.81327;7.99724;9.58676;7.54326;11.18964
1;11.27974;5.47184;8.05821;8.70065;11.81890;10.17314;11.36879;7.20291;10.77893;10.85364;4.92790;9.87889;10.17713;10.36311;10.68499;12.15565;6.29793;5.24603;10.67227;12.23546;6.83378;7.77650;10.17048;10.94092;11.41551
1;10.99418;4.98368;7.09402;7.74953;11.19096;10.61475;11.37093;7.42307;10.62304;10.79452;3.69822;10.72892;10.12020;9.71725;10.61613;8.60054;6.00652;3.05658;10.56884;12.04196;6.02392;8.99853;10.40851;10.11416;11.47406
1;10.71201;5.47151;8.50259;9.12461;11.34563;10.25426;11.53114;7.04428;11.23380;11.07894;3.75275;10.53350;10.54243;8.75926;11.21513;12.03636;5.97545;5.17513;11.36517;12.51023;6.31107;8.27524;10.31419;9.49161;11.58602
1;11.29613;5.09972;8.81545;9.26971;11.31133;10.39526;11.71333;6.78999;9.93109;10.14919;3.44228;10.08244;10.75268;8.94910;10.18947;11.82437;5.85100;5.01167;10.44344;11.90415;6.44708;8.55559;9.77154;9.09302;11.22721
1;10.81782;6.01859;9.25892;9.57380;11.67964;9.70131;12.07864;6.93793;9.61642;9.81429;5.15097;10.07125;10.42156;7.51720;10.90168;10.25644;6.33664;5.32085;11.63346;12.28625;6.84046;7.68923;10.17830;8.23040;11.52103
1;11.24843;4.82731;8.35848;8.61007;12.00801;10.36400;11.76733;6.30177;10.60268;10.34544;4.91934;10.42418;10.52819;9.63909;10.95055;10.87741;5.12681;5.08746;10.50152;12.02236;6.08044;8.02281;10.42810;10.36092;11.22035
1;10.87686;6.02203;8.05780;8.67758;11.50147;9.74148;11.87147;6.90153;9.77189;9.73440;5.36632;9.97815;10.98754;7.17727;11.08196;11.64164;6.35764;5.42240;11.87879;11.71950;6.03199;7.11145;9.61105;7.19022;11.32382
1;11.25981;2.88362;8.39017;9.05547;11.99760;11.02196;11.94705;6.83567;10.38766;10.44645;4.12772;10.36447;10.75906;9.75681;10.65943;11.65563;5.16952;4.12019;11.39332;12.29054;5.52388;8.63438;10.33241;9.66647;11.53219
1;10.98183;5.78188;6.88935;8.16350;11.67394;10.71522;11.59864;6.91421;10.39032;10.36630;5.22419;10.31835;10.84506;10.08303;10.25210;10.21096;6.04199;5.41954;9.65678;12.45081;5.68986;8.75736;9.88804;10.62541;11.23708
1;10.98569;5.76208;8.32251;9.13124;11.80726;10.19006;11.60269;6.12949;9.73635;9.54495;4.14160;10.37629;10.79511;9.45755;10.71245;11.18684;6.48430;4.73390;11.02569;12.29479;5.82069;7.94872;9.54828;9.23850;11.43102
1;11.29513;4.87774;6.95070;8.15264;11.35268;10.84491;11.67307;5.79207;10.08156;10.02129;4.50754;10.10958;11.12586;9.24627;10.30392;11.98691;5.96786;3.99639;10.84257;11.92910;5.56499;8.85153;10.29162;9.33856;11.41769
1;10.99077;4.86839;7.11884;8.01659;12.01248;10.33748;11.70514;6.67652;10.56649;10.63629;3.62410;9.89001;10.38971;9.55518;10.79237;11.79064;5.34944;4.40667;11.17197;12.28233;6.33735;8.08092;10.80457;9.77795;11.50937
1;10.91604;2.11770;8.11719;8.64502;11.68780;10.58789;12.04551;6.85740;9.91575;10.22977;3.76866;10.60543;10.57027;9.15253;10.80487;10.87952;5.36434;5.20229;11.20679;12.15679;5.50261;8.44555;9.87953;9.38871;11.49608
1;11.74291;4.93652;7.59485;8.35545;11.72813;10.75103;11.43544;7.06451;10.46612;10.79404;3.02414;9.73755;10.93540;9.66176;10.55089;11.22575;5.53473;4.83958;10.66253;12.33273;5.87713;8.21899;10.21436;9.88928;11.55867
1;10.98886;5.98413;8.38828;9.31741;11.80839;10.27609;11.84784;7.18090;11.30196;11.51434;2.91456;9.52501;10.43595;11.06134;11.39723;11.86828;6.19101;4.37851;11.24901;12.35088;6.17333;7.25020;10.40208;11.47971;11.48346
1;10.95230;2.78521;8.62289;9.42862;12.07972;10.81166;12.05053;7.12086;10.98212;11.04660;3.31347;9.89196;11.02547;10.15944;11.21712;10.75274;4.33307;2.94392;11.48082;12.52003;6.00619;8.41181;10.11611;10.81603;11.61471
1;10.20883;4.18745;8.08672;8.73247;11.82876;10.52459;12.05303;7.00439;11.29449;11.45405;3.86752;10.31089;10.62321;10.05773;11.62406;10.96159;6.01346;4.78712;11.09680;12.37467;5.90400;8.17488;9.95523;9.81897;11.71708
1;10.91557;5.05376;8.46068;8.94808;11.72272;10.11300;11.96883;6.58676;9.62922;9.37439;4.88704;10.54101;10.91049;8.25210;11.43964;10.42288;6.28392;4.78790;11.62709;12.61345;6.40574;7.30474;10.12851;8.05588;11.62487
1;10.93973;5.31143;9.17318;9.57283;11.19430;9.86230;11.84578;6.66363;10.86291;10.46333;4.61824;10.54974;10.77343;11.10523;11.95320;10.97146;6.10685;5.52982;11.01447;12.52478;6.78175;7.83238;10.16751;11.41708;11.68091
1;11.22620;4.31904;9.42870;9.54255;10.89685;9.90375;11.74138;6.73525;8.90707;8.74967;3.94860;10.84378;10.81699;6.93958;11.24141;9.81173;5.37921;4.71589;11.81813;12.50804;7.64443;7.89336;9.81035;7.15543;11.64111
1;11.13413;5.25311;7.59505;7.99283;10.46562;9.43354;12.01000;6.47254;8.45422;8.54648;4.24540;10.99077;10.49779;7.38586;10.60503;9.44434;5.98838;5.06192;10.28933;11.73495;5.84591;8.48185;10.64530;7.68094;11.47245
1;11.19660;5.64414;8.09840;8.48014;11.03282;10.19406;11.74718;7.23343;9.95680;9.87397;4.67243;10.51477;10.68954;8.92511;11.15312;12.28885;5.90256;5.32948;11.62271;12.04097;6.86022;7.57660;9.84086;8.13648;11.52669
1;10.84387;3.52231;7.35385;7.82171;11.69281;11.39109;12.35837;7.31261;10.16838;9.84056;2.96347;10.83257;10.63542;9.65170;11.48889;10.19804;5.70183;4.08916;10.44199;12.07942;6.04177;7.77393;10.70130;9.73212;11.89741
1;10.95865;4.24184;7.24760;7.83248;11.61983;10.14764;11.48898;7.40037;9.66908;9.38628;1.65306;10.35788;10.96738;8.76590;10.78076;11.88992;5.87135;5.31107;10.68843;12.08920;7.03144;9.02846;9.99421;8.51191;11.45472
1;10.95528;5.22689;6.27984;7.27240;11.20612;10.54037;10.94182;6.62936;10.82111;10.07718;4.92362;11.15339;11.07407;9.08911;10.33075;11.59297;5.43863;5.96139;10.20457;11.79854;7.15765;9.72098;10.41904;8.67783;11.50553
1;11.53054;4.38750;8.16867;8.24198;11.31436;10.73236;11.72903;7.25380;11.25394;11.06995;4.73877;10.32836;10.47468;9.78916;11.26086;12.09347;6.09360;5.53419;11.06149;12.22558;7.18676;8.31179;10.28419;10.00495;11.87134
1;11.49181;6.09951;8.05723;8.74409;11.68713;10.35470;11.74113;6.05832;10.02091;9.59305;5.73145;10.19451;10.72720;9.49927;10.27102;10.24604;6.21645;5.94977;10.93932;12.19857;6.74376;8.00405;10.20543;9.79328;11.15787
1;11.58509;4.80787;8.01642;8.36755;11.49165;11.28776;11.66065;7.95431;10.24586;9.73838;2.81147;10.74233;10.54432;9.50331;11.91049;8.69707;7.22680;4.71864;10.63802;12.25747;5.40224;8.73162;11.16559;9.73838;11.69624
1;10.73162;5.41109;8.68345;9.11876;11.80056;10.38206;12.01845;6.54272;11.66910;11.87758;4.89409;10.27271;10.87725;10.25226;11.38538;10.56454;6.20095;5.66860;11.87301;12.02569;6.84987;7.54009;10.02774;10.78287;11.69729
1;11.20940;2.71149;7.90677;8.29912;11.94641;10.85733;11.50001;6.80980;11.56429;11.49650;2.96759;10.94372;10.36229;10.59360;11.17308;9.20325;5.27612;4.67469;10.25524;11.63334;6.30725;9.25285;10.02630;11.29908;11.82677
1;10.83115;5.82642;7.59096;7.87240;11.72490;10.27018;12.10626;6.65069;10.35301;10.13283;4.64039;10.36175;10.75886;7.66270;11.55648;8.45317;6.12298;5.70321;10.90195;11.81734;6.13945;8.71443;10.27636;8.05452;11.57621
1;12.05935;4.41278;7.93210;8.96421;11.55453;9.80554;11.62904;7.29251;9.50915;9.53204;3.82512;9.94837;11.00314;8.78989;10.24129;11.22857;5.78319;5.86851;10.83453;12.48033;6.81992;9.48454;10.57768;8.98806;11.20538
1;11.35647;7.20144;6.62147;7.89200;10.37762;9.61132;11.68031;4.76022;9.39301;9.48896;5.78372;10.24488;10.82022;8.99479;9.89933;11.89491;6.29278;5.13607;10.27862;12.16237;6.80954;8.35793;10.63287;9.21306;11.64031
1;10.88335;4.02901;8.61198;9.42488;12.31613;10.05041;12.22147;6.37938;10.87017;11.07902;3.26821;9.73801;10.91861;9.65719;10.66677;11.20331;5.74994;4.80787;10.84984;12.00529;5.78372;7.23103;9.72826;10.66526;11.51994
1;11.49080;5.56499;7.15097;8.18824;12.12727;10.78133;11.67142;7.00596;10.98748;11.04409;2.62293;10.54908;11.30638;10.07276;10.89577;11.19845;5.70321;5.35755;10.28165;11.90996;5.49057;8.32719;10.38123;10.68758;11.66375
1;10.72692;4.60940;7.15714;8.29218;11.73085;9.95389;11.70468;5.81275;9.73324;9.40190;3.43029;10.06933;10.68485;9.11299;11.06885;11.28906;5.85873;4.85549;10.99450;11.94950;5.96740;8.46846;10.43411;9.39167;11.46052
1;10.47480;5.14486;8.42660;9.22219;11.42898;10.89297;11.69231;5.67356;10.44827;10.42437;3.22342;10.49903;10.60559;9.53199;11.39800;10.69756;6.45549;4.43962;11.25839;12.46558;5.98823;8.61162;9.93859;9.28117;11.78464
1;11.40550;6.06199;9.54533;10.25828;11.78833;9.08977;11.94436;6.67426;8.27659;8.10805;5.81327;10.26838;10.64984;5.39643;9.76461;6.40037;5.98368;5.32193;11.98889;12.43751;6.22072;7.36737;10.36466;5.71973;11.17335
1;11.21789;5.74349;8.77137;9.49787;11.39518;10.24196;11.96339;5.88301;10.61330;9.96115;5.07211;11.01079;10.29552;10.15884;11.60072;10.53552;6.62783;5.80012;10.66074;12.77389;6.61198;8.43033;9.95542;10.57822;11.55609
1;11.09646;4.68482;8.29586;8.64404;11.43917;10.61403;11.87657;6.86282;9.92273;10.00804;4.51096;11.09288;10.23770;9.87731;10.70154;10.91612;6.03782;2.09424;11.31034;12.34914;6.86282;7.72069;10.44439;10.54251;11.75980
1;11.62418;6.20359;8.40190;8.89409;11.78339;10.61793;11.72921;4.78921;10.30115;10.23597;5.40088;10.77213;11.23393;8.89175;11.11431;10.61716;6.30067;5.29719;10.58621;12.51043;6.06846;8.23539;10.49025;9.35370;11.51881
1;10.52924;5.43296;7.48519;8.32242;11.53305;9.98981;11.77290;7.20994;10.08925;10.02517;4.98959;10.61796;10.16439;8.85412;10.54351;10.94419;6.11187;5.82528;10.24984;12.34412;6.47379;8.09545;10.67815;9.81264;10.65407
1;11.63335;5.20633;8.39356;8.89442;11.15719;9.23036;11.54350;6.70016;8.12267;7.62505;4.25927;10.01731;10.71850;6.46287;10.52450;11.07537;5.51728;5.20633;11.58464;12.34787;7.07157;7.22168;9.79790;6.30998;10.49349
1;11.23712;5.07810;8.47460;9.40529;11.69844;9.84530;11.77938;7.66789;8.84417;8.50696;3.96347;10.46622;10.66645;8.01608;10.63849;9.81836;6.27034;5.45516;11.16981;12.73986;6.97315;8.31011;10.04952;8.47460;11.47663
1;12.08101;5.85873;10.73779;11.11055;11.78147;10.09150;11.50900;6.59723;8.87237;8.47054;4.68426;10.01985;10.96849;6.96705;9.06296;8.87486;6.54828;6.18150;8.97085;12.28008;6.75676;8.89212;10.84470;8.31442;11.36874
1;11.22445;5.23917;8.23544;8.91940;11.82120;10.53175;11.96219;6.71081;11.23080;11.16599;3.89530;10.44256;10.48102;10.30026;11.54653;11.10364;6.11873;3.80735;11.10805;12.51612;6.52982;7.33324;10.29256;10.67856;11.67191
1;11.12705;5.21121;8.21687;8.69601;11.35796;10.56553;11.94164;6.91654;10.28144;10.25543;2.73885;10.47470;10.67669;9.95267;10.68707;10.71201;5.35244;4.79129;10.48227;12.64956;5.98778;8.28797;10.04104;10.56968;11.32819
1;11.79805;5.81121;8.38664;9.04584;11.65222;10.32583;11.84639;6.91265;10.29638;10.20639;5.15543;9.95286;10.99543;9.62717;10.57129;11.04764;5.64097;5.19101;11.20555;12.53145;7.01603;8.49566;10.29532;10.11754;11.29264
1;10.68752;4.11603;8.52219;9.42593;11.52237;10.34289;11.83083;6.74147;8.62983;8.65141;2.99014;10.26499;11.00626;5.61941;9.94432;8.13617;4.49378;4.92220;9.58016;12.41142;5.47930;9.08561;9.35352;6.73268;11.20344
1;10.82225;5.76633;8.08619;8.97209;11.72699;9.84339;11.77617;6.65992;9.99101;9.73853;5.55244;10.56547;10.73209;8.24774;10.58401;10.50957;6.23783;5.82477;9.87975;12.46505;6.26641;8.49289;10.11750;7.94257;11.24098
1;11.09569;5.96486;7.80713;8.65107;11.29618;10.01621;12.20847;4.52857;10.12143;9.96717;5.90412;10.33888;10.28460;9.87363;10.64224;12.20069;6.30597;6.25560;10.68542;12.32369;6.08119;8.00405;10.37815;9.86733;11.48412
1;11.50130;4.91552;7.10129;8.12249;12.16114;10.39899;11.70017;6.86703;11.03368;10.85586;2.50838;10.12886;10.99253;9.61162;10.24436;10.58397;5.48848;4.74980;9.58018;12.63148;4.99118;9.83489;10.64687;10.10787;11.50378
1;11.93329;4.91743;8.68668;8.97304;11.73870;10.24577;12.18199;6.12081;9.96174;9.70869;1.31615;10.74148;11.06823;9.12371;10.66302;10.57205;6.06415;5.66676;10.79288;12.43306;6.49474;8.43538;10.63418;10.21928;11.49406
1;10.79949;5.62527;7.65585;8.32594;11.84012;11.03575;11.64474;5.88509;10.96012;10.95732;4.12681;10.73655;10.65423;9.32982;11.14389;11.44673;5.96763;5.86790;11.39670;11.89835;6.16289;8.19091;10.50494;9.60748;11.61897
1;10.84153;6.46197;8.31068;8.87642;10.92051;8.58752;11.81395;6.78607;7.28212;6.89209;6.46385;10.64463;10.95523;5.84084;10.29077;10.42452;6.73823;6.60822;11.83826;11.66959;7.14690;7.20315;9.33894;6.21742;10.82725
1;11.45502;6.30186;8.37395;8.75265;11.15852;10.29099;11.88173;6.71521;9.76581;9.30547;6.16360;11.33701;10.68037;8.44925;10.66462;9.76490;6.27891;5.95338;10.91772;12.25503;7.23969;8.51246;10.30366;9.45620;11.65539
1;11.32000;4.48414;7.22241;7.24589;11.42646;10.32893;11.87418;7.36181;10.42212;10.27692;2.09085;10.65118;10.50377;9.82527;10.36563;2.33199;5.73091;5.10978;9.88499;11.34164;6.24317;8.11129;10.49670;10.31504;11.58282
1;10.99231;5.28096;8.32744;8.68752;10.88355;9.63171;11.69071;7.24911;10.23026;10.21359;4.41143;10.46586;10.61444;10.11762;11.15297;11.89713;5.89615;5.16370;11.34394;12.20603;6.90755;7.32737;9.87154;9.99677;11.56084
1;10.65515;6.04680;8.81449;9.25714;11.00473;10.53012;11.73736;7.29043;9.91671;9.43756;4.81813;10.80152;10.47904;7.23439;11.34056;10.31836;6.36151;5.93546;11.76186;12.28307;6.79260;7.64559;10.28815;7.33172;11.80574
1;11.48108;5.91851;8.86278;9.06817;11.66017;10.17226;12.05379;7.06991;9.31257;8.63925;5.58511;11.12702;10.57826;7.27924;11.39726;10.58582;6.30442;5.24508;10.94089;12.54918;6.78136;7.46115;9.95195;8.16692;11.46442
1;11.13027;6.96243;6.17453;6.10852;10.17966;10.08400;11.73795;5.70183;9.18426;8.78244;6.88570;10.82100;10.82046;7.55198;10.76388;8.53021;6.75168;6.56742;8.65041;10.78944;7.12143;8.41600;9.91424;8.24665;11.41407
1;11.34267;5.69014;6.81928;7.20877;10.78199;10.94159;11.18486;6.73295;10.70402;10.25078;5.62761;11.15538;10.32773;9.51940;11.48059;10.57770;6.06523;5.09170;10.62395;12.39300;6.88753;8.03617;10.31655;8.79292;11.37136
